Date,Time,Indoor Temperature F,Indoor Humidity %,Outdoor Temperature F,Outdoor Humidity %,Wind Speed(mph),wind direction(Degree),Light Intensity,UV index,Daily Rainfall accumulation,Total Accumulative Rainfall,Strike Count now, Daily Strike Count,Total Strike Count,Closet Strike distance,Interference,barometric Pressure(real),Calibrated barometric Pressure,Dew Point,Rain Rate,wind gust,Wind Speed average,Feels like,Heat Index,Wind Chill, 
20210216,10:07:40,64,53,65.8,47,0,99,100,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:07:50,64,53,65.7,47,0,99,100,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:08:00,64,53,65.7,47,0,99,100,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:08:10,64,53,65.7,47,0,99,90,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:08:20,64,53,65.8,47,0,99,90,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:08:30,64,53,65.8,47,0,99,90,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:08:40,64,53,65.8,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:08:50,64,53,65.8,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:09:00,64,53,65.8,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:09:10,64,53,65.8,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:09:20,64,53,65.8,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:09:30,64,53,65.9,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:09:40,64,53,65.9,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:09:50,64,53,65.9,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:10:00,64,53,65.8,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:10:10,64,53,65.8,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:10:20,64,53,65.8,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:10:30,64,53,65.8,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:10:40,64,53,65.8,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:10:50,64,53,65.8,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:11:00,64,53,65.8,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:11:10,64,53,65.8,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:11:20,64,53,65.8,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:11:30,64,53,65.9,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:11:40,64,53,65.9,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:11:50,64,53,65.9,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:12:00,64,53,65.9,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:12:10,64,53,65.9,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:12:20,64,53,65.9,47,0,99,80,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:12:30,64,53,65.9,47,0,99,80,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:12:40,64,53,65.9,47,0,99,80,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:12:50,64,53,65.9,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:13:00,64,53,65.9,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:13:10,64,53,65.9,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:13:20,64,53,65.9,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:13:30,64,53,65.9,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:13:40,64,53,65.9,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:13:50,64,52,65.9,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:14:00,64,52,65.9,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:14:10,64,52,65.9,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:14:20,64,52,65.9,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:14:30,64,52,65.9,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:14:40,64,52,65.9,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:14:50,64,52,65.9,47,0,100,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:15:00,64,52,65.9,47,0,100,50,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:15:10,64,52,65.9,47,0,100,50,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:15:20,64,52,65.9,47,0,99,50,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:15:30,64,52,65.9,47,0,99,50,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:15:40,64,52,66,47,0,99,50,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:15:50,64,52,66,47,0,100,50,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:16:00,64,52,66,47,0,100,50,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:16:10,64,52,66,47,0,100,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:16:20,64,52,66,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:16:30,64,52,66,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:16:40,64,52,66,47,0,99,50,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:16:50,64,52,66,47,0,99,50,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:17:00,64,52,66,47,0,99,50,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:17:10,64,52,66,47,0,99,50,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:17:20,64,52,66,47,0,99,50,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:17:30,64,52,66,47,0,99,50,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:17:40,64,52,66,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:17:50,64,52,66,47,0,99,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:18:00,64,52,66,47,0,100,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:18:10,64,52,66,47,0,100,80,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:18:20,64,52,65.9,47,0,100,80,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:18:30,64,52,65.9,47,0,99,80,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:18:40,64,52,65.9,47,0,99,80,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:18:50,64,52,66,47,0,99,80,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:19:00,64,52,66,47,0,100,80,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:19:10,64,52,66,47,0,100,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:19:20,64,52,66,47,0,100,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:19:30,64,52,66,47,0,100,60,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:19:40,64,53,66,47,0,100,80,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:19:50,64,53,66,47,0,100,80,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:20:00,64,53,66,47,0,100,80,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:20:10,64,53,66,47,0,99,80,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:20:20,64,53,66,47,0,99,80,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:20:30,64,53,66,47,0,99,80,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:20:40,64,53,66,47,0,99,80,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:20:50,64,53,66,47,0,99,90,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:21:00,64,53,66,47,0,99,90,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:21:10,64,53,66,47,0,99,90,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:21:20,64,53,66,47,0,99,90,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:21:30,64,53,66.1,47,0,99,90,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:21:40,64,53,66.1,47,0,100,90,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:21:50,64,53,66.1,47,0,100,90,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:22:00,64,53,66.1,47,0,100,90,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:22:10,64,53,66.1,47,0,99,90,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:22:20,64,53,66.1,47,0,99,100,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:22:30,64,53,66.1,47,0,99,100,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:22:40,64,53,66.1,47,0,99,100,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:22:50,64,53,66.1,47,0,99,100,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:23:00,64,53,66,47,0,99,100,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:23:10,63,53,66,47,0,100,100,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:23:20,63,53,66,47,0,100,120,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:23:30,63,53,66.1,47,0,100,120,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:23:40,63,53,66.1,47,0,100,120,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:23:50,63,53,66.1,47,0,99,120,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:24:00,63,53,66.1,47,0,99,120,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:24:10,63,53,66.2,47,0,99,120,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:24:20,63,53,66.2,47,0,100,120,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:24:30,63,53,66.2,47,0,100,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:24:40,63,53,66.1,47,0,100,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:24:50,63,53,66.1,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:25:00,63,53,66.1,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:25:10,63,53,66.1,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:25:20,63,53,66.1,47,0,100,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:25:30,63,53,66.1,47,0,100,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:25:40,63,53,66.1,47,0,100,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:25:50,63,53,66.2,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:26:00,63,53,66.2,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:26:10,63,53,66.2,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:26:20,63,53,66.2,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:26:30,63,53,66.2,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:26:40,63,53,66.2,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:26:50,63,53,66.2,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:27:00,63,53,66.2,47,0,100,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:27:10,63,53,66.2,47,0,100,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:27:20,63,53,66.1,47,0,100,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:27:30,63,53,66.1,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:27:40,63,53,66.1,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,43,0,0,0,64,--       ,--       , 
20210216,10:27:50,63,53,66.3,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:28:00,63,53,66.3,47,0,100,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:28:10,63,53,66.3,47,0,100,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:28:20,63,53,66.3,47,0,100,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:28:30,63,53,66.3,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:28:40,63,53,66.3,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:28:50,63,53,66.2,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:29:00,63,53,66.2,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:29:10,63,53,66.2,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:29:20,63,53,66.2,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:29:30,63,53,66.2,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:29:40,63,53,66.2,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:29:50,63,53,66.2,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:30:00,63,53,66.2,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:30:10,63,53,66.2,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:30:20,63,53,66.2,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.88,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:30:30,63,53,66.2,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:30:40,63,53,66.2,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:30:50,63,53,66.2,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:31:00,63,53,66.3,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:31:10,63,53,66.3,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:31:20,63,53,66.3,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:31:30,63,53,66.2,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:31:40,63,53,66.2,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:31:50,63,53,66.2,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:32:00,63,53,66.3,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:32:10,63,53,66.3,47,0,100,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:32:20,63,53,66.3,47,0,100,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:32:30,63,53,66.3,47,0,100,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:32:40,63,53,66.3,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:32:50,64,53,66.3,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:33:00,64,53,66.2,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:33:10,64,53,66.2,47,0,100,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:33:20,63,53,66.2,47,0,100,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,64,--       ,--       , 
20210216,10:33:30,63,53,66.3,47,0,100,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:33:40,64,53,66.3,47,0,100,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:33:50,64,53,66.3,47,0,100,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:34:00,64,53,66.3,47,0,100,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:34:10,64,53,66.3,47,0,100,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:34:20,63,53,66.3,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:34:30,63,53,66.3,47,0,99,120,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:34:40,64,53,66.3,47,0,99,120,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:34:50,64,53,66.3,47,0,100,120,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:35:00,64,53,66.3,47,0,100,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:35:10,64,53,66.3,47,0,100,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:35:20,64,53,66.3,47,0,100,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:35:30,64,53,66.3,47,0,100,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:35:40,64,53,66.3,47,0,100,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:35:50,63,53,66.3,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:36:00,63,53,66.3,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:36:10,64,53,66.3,47,0,99,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:36:20,64,53,66.3,47,0,100,130,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:36:30,64,53,66.3,47,0,100,120,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:36:40,64,53,66.3,47,0,100,120,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:36:50,64,53,66.3,47,0,100,120,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:37:00,64,53,66.3,47,0,100,120,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:37:10,64,53,66.3,47,0,100,120,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:37:20,64,53,66.3,47,0,100,120,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:37:30,64,53,66.3,47,0,100,120,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:37:40,64,53,66.3,47,0,100,100,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:37:50,64,53,66.3,47,0,100,100,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:38:00,64,53,66.3,47,0,100,100,0,0,0,--       ,0,--       ,0,--       ,29.89,30.21,45,0,0,0,65,--       ,--       , 
20210216,10:38:10,64,53,66.3,47,0,100,120,0,0,0,--       ,0,--       ,0,--       ,29.89,30.22,45,0,0,0,65,--       ,--       , 
