Subspecies,iNat_Obs,Source,Family,Subfamily,Tribe,Subtribe,Genus,Subgenus,Species
,,NCBI,Andrenidae,Panurginae,Perditini,,Perdita,,Perdita sp. BOLD:AAD9792
,,NCBI,Andrenidae,Panurginae,Perditini,,Perdita,,Perdita sp. BOLD:AAN7862
,,NCBI,Andrenidae,Panurginae,Perditini,,Perdita,,Perdita sp. POL037
,,NCBI,Andrenidae,Panurginae,Perditini,,Perdita,,Perdita sp. UAIC 1052943
,,NCBI,Andrenidae,Panurginae,Perditini,,Perdita,,Perdita sp. UAIC 1052945
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita sparsa
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita speciosa
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita sphaeralceae
Perdita sphaeralceae alticola,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita sphaeralceae
Perdita sphaeralceae balteata,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita sphaeralceae
Perdita sphaeralceae notata,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita sphaeralceae
Perdita sphaeralceae sphaeralceae,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita sphaeralceae
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita stabilis
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita stagei
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita stathamae
Perdita stathamae eluta,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita stathamae
Perdita stathamae stathamae,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita stathamae
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita stenopyga
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita stephanomeriae
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita stepheni
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita sternalis
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita stigmalis
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita stottleri
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita suavis
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita subfasciata
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita subglabra
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita submaerens
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita submedia
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita subrufiventris
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita subvestita
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita sulphuripes
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita supranitens
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita swenki
,,NCBI,Andrenidae,Panurginae,Perditini,,Perdita,,Perdita swenki
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita swezeyi
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita sycorax
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita tacita
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita taeniata
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita tarda
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita tenebrosa
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita tessellata
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita thelypodii
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita thermophila
Perdita thermophila trilobata,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita thermophila
Perdita thermophila thermophila,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita thermophila
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita timberlakei
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita titania
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita torchioi
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita tortifoliae
Perdita tortifoliae fremonti,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita tortifoliae
Perdita tortifoliae tortifoliae,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita tortifoliae
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita toschiae
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita townesi
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita townsendi
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita translineata
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita transversa
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita triangulifera
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita tricincta
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita tridentata
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita trifasciata
,,Bug_Guide,Andrenidae,Panurginae,Panurgini,,Perdita,Heteroperdita,Perdita trifasciata
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita trifida
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita trimaculata
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita trinotata
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita trisignata
Perdita trisignata ornata,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita trisignata
Perdita trisignata trisignata,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita trisignata
,,NCBI,Andrenidae,Panurginae,Perditini,,Perdita,,Perdita trisignata
,,Bug_Guide,Andrenidae,Panurginae,Panurgini,,Perdita,Hesperoperdita,Perdita trisignata
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita tristissima
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita tropicalis
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita truncatella
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita tularensis
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita tumida
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita turgiceps
,,NCBI,Andrenidae,Panurginae,Perditini,,Perdita,,Perdita turgiceps
,,Bug_Guide,Andrenidae,Panurginae,Panurgini,,Perdita,Pseudomacrotera,Perdita turgiceps
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita umbrata
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita utahensis
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita ute
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita valida
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita vanduzeei
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita vandykei
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita variegata
Perdita variegata pura,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita variegata
Perdita variegata variegata,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita variegata
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita varleyi
Perdita varleyi niveipennis,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita varleyi
Perdita varleyi varleyi,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita varleyi
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita ventralis
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita venustella
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita verbesinae
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita veris
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita versuta
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita vesca
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita vespertina
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita vestita
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita vicina
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita vidua
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita viridicollis
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita vittata
Perdita vittata conformis,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita vittata
Perdita vittata tricolor,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita vittata
Perdita vittata vittata,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita vittata
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita wasbaueri
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita washingtoniae
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita werneri
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita wheeleri
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita willcoxiana
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita williamsi
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita wilmattae
Perdita wilmattae miricornis,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita wilmattae
Perdita wilmattae stanleyae,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita wilmattae
Perdita wilmattae wilmattae,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita wilmattae
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita wislizeniae
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita wootonae
,2,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita wyomingensis
Perdita wyomingensis sculleni,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita wyomingensis
Perdita wyomingensis segona,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita wyomingensis
Perdita wyomingensis wyomingensis,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita wyomingensis
,2,Bug_Guide,Andrenidae,Panurginae,Panurgini,,Perdita,Pygoperdita,Perdita wyomingensis
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita xanthisma
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita xanthochroa
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita xanthodes
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita xanthops
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita xanthoxyli
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita xerophila
Perdita xerophila discrepans,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita xerophila
Perdita xerophila fuscicornis,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita xerophila
Perdita xerophila xerophila,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita xerophila
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita yanegai
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita yosemitensis
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita zavortinki
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita zebrata
Perdita zebrata flavens,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita zebrata
Perdita zebrata zebrata,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita zebrata
,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita zonalis
Perdita zonalis aequalis,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita zonalis
Perdita zonalis bernardina,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita zonalis
Perdita zonalis monticola,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita zonalis
Perdita zonalis pallescens,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita zonalis
Perdita zonalis zonalis,,ITIS,Andrenidae,Panurginae,Panurgini,Perditina,Perdita,,Perdita zonalis
,,NCBI,Colletidae,Paracolletinae,,,Perditomorpha,,Perditomorpha (Bicolletes) sp. EA0068
,,NCBI,Colletidae,Paracolletinae,,,Perditomorpha,,Perditomorpha (Bicolletes) sp. EA0180
,,NCBI,Colletidae,Paracolletinae,,,Perditomorpha,,Perditomorpha (Bicolletes) sp. EA0198
,,NCBI,Colletidae,Paracolletinae,,,Perditomorpha,,Perditomorpha aff. leaena EA0165
,,NCBI,Colletidae,Paracolletinae,,,Perditomorpha,,Perditomorpha brunerii
,,NCBI,Colletidae,Paracolletinae,,,Perditomorpha,,Perditomorpha decolorata
,,NCBI,Colletidae,Paracolletinae,,,Perditomorpha,,Perditomorpha erithrogaster
,,NCBI,Colletidae,Paracolletinae,,,Perditomorpha,,Perditomorpha flavitarsus
,,NCBI,Colletidae,Paracolletinae,,,Perditomorpha,,Perditomorpha indigoticus
,,NCBI,Colletidae,Paracolletinae,,,Perditomorpha,,Perditomorpha leaena
,,NCBI,Colletidae,Paracolletinae,,,Perditomorpha,,Perditomorpha leucostoma
,,NCBI,Colletidae,Paracolletinae,,,Perditomorpha,,Perditomorpha neotropica
,,NCBI,Colletidae,Paracolletinae,,,Perditomorpha,,Perditomorpha pampeana
,,NCBI,Colletidae,Paracolletinae,,,Perditomorpha,,Perditomorpha perezi
,,NCBI,Colletidae,Paracolletinae,,,Perditomorpha,,Perditomorpha rufiventris
,,NCBI,Colletidae,Paracolletinae,,,Perditomorpha,,Perditomorpha sp. 3 FBQ-2019
,,NCBI,Colletidae,Paracolletinae,,,Perditomorpha,,Perditomorpha sp. A LP-2017
,,NCBI,Colletidae,Paracolletinae,,,Perditomorpha,,Perditomorpha sp. B LP-2017
,,NCBI,Colletidae,Paracolletinae,,,Perditomorpha,,Perditomorpha sp. E LP-2017
,,NCBI,Colletidae,Paracolletinae,,,Perditomorpha,,Perditomorpha sp. EA0175
,,NCBI,Colletidae,Paracolletinae,,,Perditomorpha,,Perditomorpha sp. EA0184
,,NCBI,Colletidae,Paracolletinae,,,Perditomorpha,,Perditomorpha sp. EA0192
,,NCBI,Colletidae,Paracolletinae,,,Perditomorpha,,Perditomorpha sp. EABA-2006
,,NCBI,Colletidae,Paracolletinae,,,Perditomorpha,,Perditomorpha stilborhina
,,NCBI,Colletidae,Paracolletinae,,,Perditomorpha,,Perditomorpha wagenknechti
,,ITIS,Halictidae,Halictinae,Augochlorini,,Pereirapis,,Pereirapis semiaurata
,,NCBI,Halictidae,Halictinae,Augochlorini,,Pereirapis,,Pereirapis semiaurata
,,ITIS,Colletidae,Colletinae,,,Phenacolletes,,Phenacolletes mimus
,,NCBI,Colletidae,Paracolletinae,,,Phenacolletes,,Phenacolletes mimus
,,ITIS,Apidae,Apinae,Eucerini,Eucerina,Platysvastra,,Platysvastra macraspis
,,NCBI,Apidae,Apinae,Eucerini,,Platysvastra,,Platysvastra macraspis
,,NCBI,Apidae,Apinae,Meliponini,,Platytrigona,,Platytrigona hobbyi
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia alvarengai
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia catamarcensis
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia cf. franki JP16
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia cf. franki JP45
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia cf. franki JP5
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia cf. franki JPA002
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia cf. franki POA08
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia cf. franki POA32
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia cf. franki POA34
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia cf. franki POA37
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia cf. frontalis JP31
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia cf. frontalis JP9
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia cf. frontalis MA22-1
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia cf. frontalis MA26-1
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia cf. frontalis MA7
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia cf. frontalis MA8-1
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia cf. frontalis POA40
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia cf. frontalis UT58
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia cfr.
Plebeia cfr. frontalis PY60,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia cfr.
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia cora
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia droryana
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia droryana
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia emerina
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia emerina
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia emerinoides
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia flavocincta
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia flavocincta
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia franki
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia franki
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia fraterna
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia frontalis
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia frontalis
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia fulvopilosa
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia goeldiana
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia grapiuna
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia guazurary
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia jatiformis
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia jatiformis
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia julianii
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia julianii
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia kerri
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia llorentei
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia lucii
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia malaris
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia manantlensis
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia margaritae
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia melanica
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia meridionalis
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia mexica
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia minima
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia minima
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia molesta
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia mosquito
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia moureana
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia moureana
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia nigriceps
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia nigriceps
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia parkeri
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia peruvicola
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia phrynostoma
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia poecilochroa
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia pulchra
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia remota
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia remota
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia saiqui
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia saiqui
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia sp. A CR-2009
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia sp. AAO0579
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia sp. ACX1191
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia sp. ADA5629
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia sp. ADA5630
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia sp. ADA6249
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia sp. B CR-2009
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia sp. C CR-2009
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia sp. WK-2016
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia tica
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia tobagoensis
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia tobagoensis
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia variicolor
,,ITIS,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia wittmanni
,,NCBI,Apidae,Apinae,Meliponini,,Plebeia,,Plebeia wittmanni
,,ITIS,Apidae,Apinae,Meliponini,,Plebeiella,,Plebeiella griswoldorum
,,ITIS,Apidae,Apinae,Meliponini,,Plebeiella,,Plebeiella lendliana
,,NCBI,Apidae,Apinae,Meliponini,,Plebeiella,,Plebeiella lendliana
,,ITIS,Apidae,Apinae,Meliponini,,Plebeina,,Plebeina armata
,,NCBI,Apidae,Apinae,Meliponini,,Plebeina,,Plebeina denoiti
,,NCBI,Apidae,Apinae,Meliponini,,Plebeina,,Plebeina hildebrandti
,,ITIS,Apidae,Apinae,Meliponini,,Plectoplebeia,,Plectoplebeia nigrifacies
,,ITIS,Megachilidae,Megachilinae,Anthidiini,,Plesianthidium,,Plesianthidium bruneipes
,,ITIS,Megachilidae,Megachilinae,Anthidiini,,Plesianthidium,,Plesianthidium calescens
,,NCBI,Megachilidae,Megachilinae,Anthidiini,,Plesianthidium,,Plesianthidium calescens
,,ITIS,Megachilidae,Megachilinae,Anthidiini,,Plesianthidium,,Plesianthidium calvini
,,ITIS,Megachilidae,Megachilinae,Anthidiini,,Plesianthidium,,Plesianthidium cariniventre
,,NCBI,Megachilidae,Megachilinae,Anthidiini,,Plesianthidium,,Plesianthidium cariniventre
,,ITIS,Megachilidae,Megachilinae,Anthidiini,,Plesianthidium,,Plesianthidium fulvopilosum
,,ITIS,Megachilidae,Megachilinae,Anthidiini,,Plesianthidium,,Plesianthidium haematurum
,,ITIS,Megachilidae,Megachilinae,Anthidiini,,Plesianthidium,,Plesianthidium namaquaense
,,ITIS,Megachilidae,Megachilinae,Anthidiini,,Plesianthidium,,Plesianthidium neli
,,ITIS,Megachilidae,Megachilinae,Anthidiini,,Plesianthidium,,Plesianthidium opacifrons
,,ITIS,Megachilidae,Megachilinae,Anthidiini,,Plesianthidium,,Plesianthidium richtersveldense
,,ITIS,Megachilidae,Megachilinae,Anthidiini,,Plesianthidium,,Plesianthidium rufocaudatum
,,NCBI,Megachilidae,Megachilinae,Anthidiini,,Plesianthidium,,Plesianthidium rufocaudatum
,,ITIS,Megachilidae,Megachilinae,Anthidiini,,Plesianthidium,,Plesianthidium trachusiforme
,,NCBI,Megachilidae,Megachilinae,Anthidiini,,Plesianthidium,,Plesianthidium trachusiforme
,,ITIS,Megachilidae,Megachilinae,Anthidiini,,Plesianthidium,,Plesianthidium volkmanni
,,NCBI,Megachilidae,Megachilinae,Anthidiini,,Plesianthidium,,Plesianthidium volkmanni
,,ITIS,Andrenidae,Panurginae,Panurgini,Mermiglossina,Plesiopanurgus,,Plesiopanurgus cinerarius
,,NCBI,Andrenidae,Panurginae,Melitturgini,,Plesiopanurgus,,Plesiopanurgus cinerarius
,,ITIS,Andrenidae,Panurginae,Panurgini,Mermiglossina,Plesiopanurgus,,Plesiopanurgus ibex
,,ITIS,Andrenidae,Panurginae,Panurgini,Mermiglossina,Plesiopanurgus,,Plesiopanurgus richteri
,,ITIS,Andrenidae,Panurginae,Panurgini,Mermiglossina,Plesiopanurgus,,Plesiopanurgus zizus
,,NCBI,Andrenidae,Panurginae,Melitturgini,,Plesiopanurgus,,Plesiopanurgus zizus
